main-crop,sub-crop,N,P,K,temperature,humidity,ph,rainfall
Pomegranate,Chikoos(Sapota),23.29609432,21.81144396,40.15643879,20.20744165,92.80282757,6.555481384,107.9555022
Pomegranate,Chikoos(Sapota),20.3242145,8.382805231,40.32101221,18.80938988,86.89464935,6.341752032,108.5446474
Pomegranate,Chikoos(Sapota),6.21470723,25.24546273,40.18280567,22.40600381,94.71421019,5.827934194,103.763443
Pomegranate,Chikoos(Sapota),35.10746904,5.608722667,40.77311037,18.25294384,90.9145208,6.559486343,104.8126442
Pomegranate,Chikoos(Sapota),13.7475902,13.30141683,43.46421786,19.9198999,90.63691377,6.278884679,105.34364
Pomegranate,Chikoos(Sapota),26.70448386,23.83935988,35.13625017,21.5497113,86.9566371,5.857250132,110.5901722
Pomegranate,Chikoos(Sapota),20.30353077,10.59866381,36.51463056,18.71869008,94.70487458,6.35425475,108.0465486
Pomegranate,Chikoos(Sapota),13.4042379,18.58984478,41.9415454,23.03626298,86.71311705,6.450958175,110.6383614
Pomegranate,Chikoos(Sapota),18.96349545,25.11218777,37.56112057,20.61003993,88.34796958,6.056442325,110.0337073
Pomegranate,Chikoos(Sapota),5.606336081,22.78590825,42.59182733,21.82837921,94.01165115,6.88235629,106.6799533
Pomegranate,Chikoos(Sapota),11.15672196,23.69346108,38.24912515,20.48884367,88.24809335,6.799013282,105.9477149
Pomegranate,Chikoos(Sapota),3.366065096,19.51471322,37.93336931,20.96667609,92.89517154,7.016856088,106.4210087
Pomegranate,Chikoos(Sapota),6.181738674,20.95633178,39.49409133,24.10846969,90.16278716,5.94076011,109.6383321
Pomegranate,Chikoos(Sapota),36.26757396,28.70745619,44.41067438,19.64267195,88.04494679,6.651491797,107.9757573
Pomegranate,Chikoos(Sapota),13.3965858,25.12383764,40.05285788,23.77088888,90.07279731,6.042952551,107.7139071
Pomegranate,Chikoos(Sapota),0.876868122,19.82048343,41.00552407,22.31211432,91.98410971,6.601193375,109.7876691
Pomegranate,Chikoos(Sapota),2.194136767,11.79151782,43.90479952,18.91161613,93.00269888,5.720523662,110.1584951
Pomegranate,Chikoos(Sapota),27.39472522,8.604668675,35.61245858,23.36917665,94.90255151,5.622728645,106.2972998
Pomegranate,Chikoos(Sapota),19.15938682,15.97629363,44.36538062,18.06219575,88.9979695,6.360942773,111.3494081
Pomegranate,Chikoos(Sapota),30.52566224,23.84645173,37.15993101,21.88329401,87.17077023,6.526866082,104.5004904
Pomegranate,Chikoos(Sapota),14.73864702,5.79026829,44.34201102,18.26028508,92.2678549,6.685885817,107.0973781
Pomegranate,Chikoos(Sapota),28.93954141,19.19927135,41.76031256,20.395211,94.52470154,5.582032114,110.5998275
Pomegranate,Chikoos(Sapota),39.05942113,9.116265028,38.69759832,21.13209413,93.75762156,5.661294946,109.5815802
Pomegranate,Chikoos(Sapota),30.05193283,21.97160182,40.65910341,18.1873272,93.26994162,6.157255177,106.1799533
Pomegranate,Chikoos(Sapota),18.49461935,8.095224185,40.2085837,18.54923459,89.63044178,5.772780174,104.3292807
Pomegranate,Chikoos(Sapota),3.280180868,19.14933221,35.81582923,19.22343318,86.70523256,6.126993837,106.234433
Pomegranate,Chikoos(Sapota),21.37482208,22.28067205,41.35384013,21.29477259,86.49902573,7.08180675,108.5756023
Pomegranate,Chikoos(Sapota),2.768738153,21.34891395,40.71019686,22.12045208,93.8189133,7.047872288,108.4699565
Pomegranate,Chikoos(Sapota),35.79018927,17.77210373,41.32703516,24.97220998,88.01013383,6.578174805,111.9857452
Pomegranate,Chikoos(Sapota),39.14697794,25.21243298,44.97768471,23.54578185,92.32169699,6.252821055,111.8940421
Pomegranate,Chikoos(Sapota),6.852347122,22.12289409,35.43324201,18.74948622,91.105959,5.578585132,111.6492149
Pomegranate,Chikoos(Sapota),19.7922744,23.99396282,36.05518885,18.70821118,93.33027815,5.990247607,111.3464986
Pomegranate,Chikoos(Sapota),18.73995068,10.91903468,42.9707432,23.15446132,94.9725178,6.414793782,102.8758669
Pomegranate,Chikoos(Sapota),31.9063078,19.06634119,43.33621136,20.85699755,86.23134139,6.796760384,105.8985786
Pomegranate,Chikoos(Sapota),8.28957859,8.703087081,35.99652708,19.6227513,88.86691171,5.668972058,111.8185531
Pomegranate,Chikoos(Sapota),39.98413548,11.67968124,42.80748704,21.11611776,87.89032242,5.652444132,102.946821
Pomegranate,Chikoos(Sapota),11.49991054,24.37378551,40.91790548,18.84898331,88.50689662,5.542094387,103.3207781
Pomegranate,Chikoos(Sapota),17.13944609,19.97634197,36.59929862,20.59339643,91.73373057,6.03806847,103.225439
Pomegranate,Chikoos(Sapota),18.5567173,20.29012443,41.20733673,19.09505544,89.13360364,7.000234076,102.7582116
Pomegranate,Chikoos(Sapota),11.22892606,18.74228442,38.25071577,19.49200389,94.1315986,7.016552579,110.3953036
Pomegranate,Chikoos(Sapota),39.29419717,25.80125574,37.17036139,20.19008175,90.20653761,7.106268312,103.9862971
Pomegranate,Chikoos(Sapota),24.33632519,15.75767395,38.87841643,22.09264901,85.62515374,6.21060932,102.1960543
Pomegranate,Chikoos(Sapota),30.54739504,16.08108505,41.04735232,18.30167035,88.2117703,6.43064323,102.9154052
Pomegranate,Chikoos(Sapota),26.16899689,8.46416414,39.74797129,24.86411814,90.5136303,6.979293781,110.2872915
Pomegranate,Chikoos(Sapota),25.31072355,23.99594531,44.06690244,20.36473751,93.27931735,5.516953531,106.5424351
Pomegranate,Chikoos(Sapota),2.469392748,19.46343802,36.92322047,18.16842812,87.54070772,6.280807831,109.4258867
Pomegranate,Chikoos(Sapota),26.93897724,7.907895447,36.02376709,21.81198747,90.95847142,7.112857805,107.7123825
Pomegranate,Chikoos(Sapota),39.47610469,5.835334465,42.19362634,24.0808337,94.37905314,6.878045772,102.2939402
Pomegranate,Chikoos(Sapota),17.41449529,13.46896114,37.65891623,24.88210477,87.98176601,7.059346371,106.948299
Pomegranate,Chikoos(Sapota),25.00903519,10.4178443,43.81179904,18.11903686,88.65178634,5.744006111,110.1379334
Pomegranate,Chikoos(Sapota),35.83091379,12.0559851,43.05801304,23.59909287,90.18229124,5.613501398,108.5774093
Pomegranate,Chikoos(Sapota),21.9663889,29.62995876,41.97014635,23.50861113,89.26152672,6.452956837,104.5438593
Pomegranate,Chikoos(Sapota),3.849367019,16.18893403,37.26532442,21.22436052,85.78025939,6.63026783,105.9408809
Pomegranate,Chikoos(Sapota),0.782786949,18.02599868,36.90328987,24.10900987,93.71122171,7.161809511,109.2134137
Pomegranate,Chikoos(Sapota),0.624733694,14.30926164,43.41177952,18.18718243,89.37077696,6.666996008,105.5856446
Pomegranate,Chikoos(Sapota),24.2850452,9.234755111,44.6635979,22.10629495,86.13671909,7.08898751,110.3463564
Pomegranate,Chikoos(Sapota),2.898568509,5.212804752,40.11087709,20.06300482,93.87845032,5.910166697,102.6012069
Pomegranate,Chikoos(Sapota),3.203296348,22.79710718,37.31875984,19.78118599,92.7437789,6.423093867,106.972551
Pomegranate,Chikoos(Sapota),37.20354194,19.51708859,39.6506082,19.63279358,94.66541972,6.929961332,104.9934229
Pomegranate,Chikoos(Sapota),33.49437428,22.37301681,43.6888162,22.43088203,91.67314468,5.976218657,111.9367372
Pomegranate,Chikoos(Sapota),0.715894081,14.05767321,40.08132472,22.04184556,85.10596388,6.574005137,106.216414
Pomegranate,Chikoos(Sapota),5.01858243,23.69071984,40.88366558,24.07484494,92.82800349,5.779426818,102.5511297
Pomegranate,Chikoos(Sapota),16.99828589,11.39789341,42.45184154,24.39196187,88.59838698,6.398483406,106.4881869
Pomegranate,Chikoos(Sapota),11.60937724,19.2869407,41.52970485,22.22077028,89.0283097,6.511004048,106.9202612
Pomegranate,Chikoos(Sapota),27.49530311,18.14565393,40.7779458,18.37380235,93.58087164,6.865466964,106.9079466
Pomegranate,Chikoos(Sapota),6.544762943,5.560316478,43.49413669,20.67870273,87.51406956,5.610364017,105.109896
Pomegranate,Chikoos(Sapota),12.00672678,17.84509031,36.0280223,24.21187862,85.53081752,5.609794665,111.9308184
Pomegranate,Chikoos(Sapota),2.419796232,21.18070488,41.69395728,19.33948844,91.55268445,6.853164766,103.2269785
Rice,Paddy(Dhan)(Basmati),95.04100796,51.92441615,41.66694571,26.5551924,84.58072116,5.980502644,250.8409754
Rice,Paddy(Dhan)(Basmati),73.82878171,41.39921283,44.16070182,24.35772286,83.35963942,6.360682168,216.9043226
Rice,Paddy(Dhan)(Basmati),89.14338131,55.06824983,40.73332094,20.34900671,83.28762076,6.002655605,262.7368572
Rice,Paddy(Dhan)(Basmati),64.78537134,48.9920291,43.49323413,20.05669794,84.23931321,7.655880341,226.9414285
Rice,Paddy(Dhan)(Basmati),80.28401656,40.90823989,44.21724941,20.35320459,83.28724802,7.153330529,235.3559246
Rice,Paddy(Dhan)(Basmati),92.22194625,37.75529776,44.11614006,23.99868354,81.54749852,6.861875474,189.2439452
Rice,Paddy(Dhan)(Basmati),66.53898724,57.49898589,42.75622155,26.1649101,81.8097072,6.023411592,203.2405592
Rice,Paddy(Dhan)(Basmati),62.72162617,41.27838718,41.78815022,26.47770477,82.40211726,7.324768113,206.3878983
Rice,Paddy(Dhan)(Basmati),85.52204966,49.73643507,44.21374426,21.016379,84.77526715,6.45582289,235.1466296
Rice,Paddy(Dhan)(Basmati),74.40048868,48.35298918,36.51625942,26.08106629,83.79387125,7.436540301,251.4184445
Rice,Paddy(Dhan)(Basmati),81.93116608,42.5374137,35.93834978,20.42777629,81.18331519,7.278200743,216.5718808
Rice,Paddy(Dhan)(Basmati),81.0567702,38.06488972,41.51318025,25.37527989,82.54818861,7.623242166,209.6151154
Rice,Paddy(Dhan)(Basmati),71.7747231,46.54255654,42.19671437,21.85479962,84.43921847,7.461217365,265.3584507
Rice,Paddy(Dhan)(Basmati),76.271576,55.52324035,37.91721415,23.71998815,81.04031083,7.18425161,243.5099828
Rice,Paddy(Dhan)(Basmati),88.69309321,42.14115538,41.19594821,25.26609772,83.8327361,6.723017953,207.7501581
Rice,Paddy(Dhan)(Basmati),65.10846183,43.41296449,38.44195524,24.31820041,82.42721365,6.09615393,183.3581352
Rice,Paddy(Dhan)(Basmati),85.37964243,50.06928358,38.3029551,20.22145018,80.73910138,7.13089533,221.930608
Rice,Paddy(Dhan)(Basmati),93.40160422,45.87136273,38.26037403,22.35293626,81.69192871,5.837986223,214.4217123
Rice,Paddy(Dhan)(Basmati),94.1610789,42.74239225,38.20513873,22.02975967,82.66371993,6.196551303,190.6968871
Rice,Paddy(Dhan)(Basmati),81.39689511,54.77515045,42.39654706,26.71696604,81.45063635,7.396107575,188.3520935
Rice,Paddy(Dhan)(Basmati),75.69383038,56.96376233,38.44995387,25.20801462,82.5084854,6.174587335,282.7501138
Rice,Paddy(Dhan)(Basmati),76.03184955,41.68648917,38.72568947,24.66805501,81.11292046,6.818990313,222.0723959
Rice,Paddy(Dhan)(Basmati),66.83616712,45.80263207,35.01274371,20.32240136,84.46905425,7.709992649,276.5126311
Rice,Paddy(Dhan)(Basmati),80.8760684,52.93339506,44.14832163,20.1976761,84.86422778,7.247265326,281.231905
Rice,Paddy(Dhan)(Basmati),82.27939218,52.18810119,38.11109307,23.92412503,84.45672046,5.00462749,194.7368927
Rice,Paddy(Dhan)(Basmati),80.88343277,52.98710461,43.63980621,23.05060326,80.26170112,5.599502842,237.7268693
Rice,Paddy(Dhan)(Basmati),68.23600796,50.14222191,36.27406454,25.61571925,84.96238865,5.132123518,279.7234523
Rice,Paddy(Dhan)(Basmati),77.67725668,49.57385878,37.94192451,23.23027423,84.40558503,7.089408519,184.47015
Rice,Paddy(Dhan)(Basmati),88.35508063,42.2454569,41.07624975,26.48019285,83.15789044,6.657088214,248.188531
Rice,Paddy(Dhan)(Basmati),89.0211408,39.30011563,42.89291019,23.50125422,83.44157862,7.081744218,279.7516828
Rice,Paddy(Dhan)(Basmati),93.41846865,37.62250218,42.5006486,20.78281016,83.40375863,6.258634122,275.8641865
Rice,Paddy(Dhan)(Basmati),89.25705952,53.85170492,40.07158957,21.65304691,81.76168835,5.091170503,297.6954747
Rice,Paddy(Dhan)(Basmati),81.48417489,59.20596281,42.49845873,23.18097443,84.85997077,5.047018473,250.3215368
Rice,Paddy(Dhan)(Basmati),94.98248102,36.73735415,37.03574043,23.42064167,81.78210746,6.998590263,279.0006283
Rice,Paddy(Dhan)(Basmati),64.6246237,50.29807251,42.77121791,22.97580484,84.32635984,5.635389713,236.4158535
Rice,Paddy(Dhan)(Basmati),84.67479119,45.390215,35.70871287,25.09991106,84.6532092,6.621732317,240.9402432
Rice,Paddy(Dhan)(Basmati),97.70700391,43.03777666,41.07976861,20.65793071,82.7532175,6.632616505,228.6820858
Rice,Paddy(Dhan)(Basmati),91.21235776,42.76400456,38.82717571,21.2014414,80.67607904,7.348197083,199.6008745
Rice,Paddy(Dhan)(Basmati),77.55846875,48.57338657,40.46659069,21.49326187,82.43016705,5.754315681,237.2722227
Rice,Paddy(Dhan)(Basmati),71.32740018,54.29077529,39.16378004,25.96493304,80.3605767,5.234557211,270.8500455
Rice,Paddy(Dhan)(Basmati),98.82239393,45.69645585,39.41581058,21.62098267,80.70536085,7.188654482,297.6582246
Rice,Paddy(Dhan)(Basmati),61.14807525,49.60670386,35.90877207,21.82292742,81.87946471,6.90524649,256.1055551
Rice,Paddy(Dhan)(Basmati),65.81366719,39.68769694,40.88095267,25.52794389,80.21205543,7.320404536,192.3533329
Rice,Paddy(Dhan)(Basmati),65.78654271,47.17902927,39.07009253,26.30236525,84.85668809,6.970627751,206.541535
Rice,Paddy(Dhan)(Basmati),89.86772587,59.62410287,43.07013716,26.65641214,82.75803703,5.813941421,231.7427058
Rice,Paddy(Dhan)(Basmati),97.77399943,53.66861398,41.66741114,25.59837217,81.39431282,6.830582636,189.6517036
Rice,Paddy(Dhan)(Basmati),64.03068719,53.38165029,43.77650154,20.20519258,80.699403,6.729262248,245.8360947
Rice,Paddy(Dhan)(Basmati),61.61144797,47.13751883,42.34675127,21.67819652,81.70638312,6.973101818,274.6385499
Rice,Paddy(Dhan)(Basmati),86.05225967,50.47837531,36.25976202,26.19157199,82.70284777,5.275540586,287.3459756
Rice,Paddy(Dhan)(Basmati),70.16462752,51.55986923,40.62222382,20.90885141,80.90224121,5.197890392,259.1404989
Rice,Paddy(Dhan)(Basmati),60.44995726,50.00572541,41.01793006,25.55598784,80.52859628,5.731368416,281.6759009
Rice,Paddy(Dhan)(Basmati),85.75371236,54.82652809,36.7102153,23.47257011,83.87273982,6.449943978,279.4213515
Rice,Paddy(Dhan)(Basmati),65.3242526,39.66887282,38.47077527,20.39139801,81.77153456,5.920108318,288.5734641
Rice,Paddy(Dhan)(Basmati),72.02597955,36.42474756,38.03017228,22.47604372,82.60877414,5.09814618,279.7262495
Rice,Paddy(Dhan)(Basmati),85.49019579,51.72419702,43.76701785,23.23226464,80.62133186,6.760196923,292.5408842
Rice,Paddy(Dhan)(Basmati),79.27039126,40.02417505,41.08991745,26.09821066,83.94069004,5.799094956,275.0544629
Rice,Paddy(Dhan)(Basmati),62.58552931,40.48858105,39.88211735,24.14479001,84.85269079,5.463012907,200.9713347
Rice,Paddy(Dhan)(Basmati),75.6797628,57.95047707,39.38650048,26.60165579,83.73897826,7.628337266,213.9321962
Rice,Paddy(Dhan)(Basmati),65.91023995,44.6497055,41.77580245,25.40048314,84.57606265,5.372903564,211.7742333
Rice,Paddy(Dhan)(Basmati),90.68278425,57.12910606,36.38004652,22.08358315,84.30202839,7.095750084,230.9989846
Rice,Paddy(Dhan)(Basmati),71.96793028,52.87715185,35.70247518,25.73603089,82.00886172,6.690997704,198.092256
Rice,Paddy(Dhan)(Basmati),67.28540569,40.69489651,43.08984233,22.12998149,80.91095838,5.54200139,242.4955392
Rice,Paddy(Dhan)(Basmati),96.47424625,39.4319927,39.7180565,24.30163595,81.54403036,7.453232335,292.1925201
Rice,Paddy(Dhan)(Basmati),62.49893633,58.35212985,35.72132623,26.22970714,80.81630185,5.722610934,260.1101316
Rice,Paddy(Dhan)(Basmati),60.49538773,46.62385845,43.26439844,26.21809112,81.60348585,5.140982901,285.2912528
Rice,Paddy(Dhan)(Basmati),93.51664695,58.44505088,41.34297549,20.83330716,84.06987749,5.704985103,240.3586448
Rice,Paddy(Dhan)(Basmati),82.68598863,41.56068649,38.32938057,22.38912246,82.00870168,5.943022451,252.329473
Rice,Paddy(Dhan)(Basmati),94.56743119,37.120115,38.650711,26.15409631,83.16591265,6.028133705,268.7401576
Rice,Paddy(Dhan)(Basmati),65.14300281,36.92428983,43.1445593,22.56201793,84.01673305,6.704649087,270.7626036
Rice,Paddy(Dhan)(Basmati),79.783022,40.5747059,37.38463933,26.18838365,81.48823082,5.249126086,253.9225509
Rice,Paddy(Dhan)(Basmati),61.78482074,52.19860733,37.71960749,21.03901131,80.19936676,7.673483272,280.2263236
Rice,Paddy(Dhan)(Basmati),96.81810546,48.08872354,42.97939573,24.87600556,82.96013579,6.591981294,294.238651
Rice,Paddy(Dhan)(Basmati),62.17240737,45.47991786,35.47909856,26.05864331,82.39168018,6.935022836,205.9601319
Rice,Paddy(Dhan)(Basmati),68.88393384,35.08460219,37.68324884,21.01267863,82.45634155,6.92031439,183.2650581
Rice,Paddy(Dhan)(Basmati),75.64773726,41.49699214,40.47599032,20.79780939,83.64507159,5.55056231,270.4274043
Rice,Paddy(Dhan)(Basmati),85.58952522,36.49662671,43.18403059,21.68251245,81.61762061,5.444560535,272.4106182
Rice,Paddy(Dhan)(Basmati),85.84891992,58.76020868,36.96690424,20.87872982,84.49757795,6.048386462,191.7514368
Rice,Paddy(Dhan)(Basmati),89.54549244,48.25492543,42.94548871,25.6017159,80.72955213,7.533679923,286.3638202
Rice,Paddy(Dhan)(Basmati),83.02949301,55.47796348,41.52230096,26.86561492,82.80513779,6.32417474,264.7290942
Rice,Paddy(Dhan)(Basmati),76.73939053,46.98570027,36.77449977,26.45086126,82.82196748,7.347502977,205.517761
Rice,Paddy(Dhan)(Basmati),84.93880749,39.27464224,41.52213878,26.06063007,84.28797096,5.701945152,190.4519834
Rice,Paddy(Dhan)(Basmati),96.54821161,53.18000134,39.90136498,21.9510816,80.80244988,6.651864374,274.322833
Rice,Paddy(Dhan)(Basmati),77.1984289,47.99506428,38.21021997,22.50991338,84.43785939,5.691054766,197.6234541
Rice,Paddy(Dhan)(Basmati),84.47078638,55.38717015,37.26013917,23.39993596,81.39203539,5.674128837,296.5011811
Rice,Paddy(Dhan)(Basmati),88.2911115,48.32319805,41.85877278,26.8279147,80.89684892,5.622128926,246.3323501
Rice,Paddy(Dhan)(Basmati),98.52005508,37.43839603,41.35786109,26.33156185,81.53626417,7.131503727,282.5241791
Rice,Paddy(Dhan)(Basmati),85.19222977,55.73102615,36.42638302,26.15303898,82.41258289,7.661427583,195.2211032
Rice,Paddy(Dhan)(Basmati),66.87447894,59.73134726,43.21676346,20.50566181,82.94256636,6.970707113,183.1223074
Rice,Paddy(Dhan)(Basmati),61.97667339,41.66265848,38.84126031,22.01333269,83.93325938,5.694148923,280.9146061
Rice,Paddy(Dhan)(Basmati),75.57269889,47.69183934,38.35659369,25.58797897,80.32481332,7.028790093,210.4978619
Rice,Paddy(Dhan)(Basmati),75.8717752,57.92179342,35.94971376,25.67434226,81.35715752,5.579817608,248.0434908
Rice,Paddy(Dhan)(Basmati),62.86418418,51.77649422,36.63626326,23.08474218,81.19775083,7.759982688,201.533303
Rice,Paddy(Dhan)(Basmati),63.14006346,46.92433544,38.6502675,25.8055759,81.02809638,5.966799991,193.4173075
Rice,Paddy(Dhan)(Basmati),98.43874432,35.83578734,38.72987666,20.78654616,84.55096566,6.135704139,261.0898986
Rice,Paddy(Dhan)(Basmati),72.80348207,40.87876121,37.06773027,21.50733158,80.18537649,5.104279279,255.7557632
Rice,Paddy(Dhan)(Basmati),94.49846805,35.1727891,39.53773306,24.81609693,84.19281452,6.350488396,222.961522
Rice,Paddy(Dhan)(Basmati),72.08622459,37.88117715,36.78890089,22.24294276,80.65360811,6.922459338,196.4073027
Rice,Paddy(Dhan)(Basmati),97.54585505,35.60584679,44.32201516,22.9140118,80.86051489,5.904789733,250.4116106
Rice,Paddy(Dhan)(Basmati),66.93158899,54.10685167,40.92202559,25.61294114,81.91614211,7.633290504,184.4147634
Rice,Paddy(Dhan)(Basmati),82.66508937,39.97583701,36.68878336,25.58865752,80.18468219,7.461940222,201.7898826
Rice,Japonica Rice,93.65655865,49.40978473,42.52588765,26.34926011,83.93195807,5.981582959,220.7904416
Rice,Japonica Rice,98.056193,51.82313581,37.82745124,21.47512895,83.38647301,6.477535651,254.1287832
Rice,Japonica Rice,66.5415194,42.18553044,37.20315181,25.17432342,84.26020129,5.013204442,293.1435492
Rice,Japonica Rice,61.47021363,46.61929627,36.88876256,23.33092602,84.30829017,7.141100297,184.8547633
Rice,Japonica Rice,93.47722152,43.31013264,44.40018043,25.48720463,81.9927303,6.346714117,232.8796546
Rice,Japonica Rice,65.32739254,59.53403517,42.69287514,20.40754973,80.7597032,6.014363464,210.451385
Rice,Japonica Rice,79.49095333,55.32940031,35.2817798,25.48191467,82.17346223,6.252803606,254.4400323
Rice,Japonica Rice,93.94554463,57.76460857,36.71985111,20.94364656,84.78284778,5.099496137,244.773299
Rice,Japonica Rice,62.29172435,45.23836007,42.04022762,22.01084296,84.25231326,5.332414487,184.3841464
Rice,Japonica Rice,92.56579697,51.55475825,42.19722303,26.07427151,81.53003674,7.472390687,297.0905566
Rice,Japonica Rice,71.06874337,47.08164704,43.02573639,26.75879237,80.14182171,6.4421223,252.0678303
Rice,Japonica Rice,69.71712482,51.73977094,43.48831956,25.87589493,80.39455297,6.898629719,277.3299041
Rice,Japonica Rice,85.19489577,38.77760256,44.1241138,21.50030701,82.92511851,5.764390192,217.9899306
Rice,Japonica Rice,98.11480741,35.27033563,43.78903464,23.41644138,84.04569279,7.392277412,236.5527027
Rice,Japonica Rice,76.12383334,48.45233018,35.680665,20.48548024,83.80858296,7.435157999,261.3040306
Rice,Japonica Rice,64.00396564,59.55225174,39.97253123,24.18196955,83.09493536,6.887630024,182.1943548
Rice,Japonica Rice,65.11724003,45.38450356,42.88198826,24.52199654,83.14429618,6.621022047,210.3528895
Rice,Japonica Rice,70.37087368,53.74134553,41.98155008,26.65448354,82.91459771,7.068039939,223.1919734
Rice,Japonica Rice,81.3372774,44.9853693,39.57296657,20.26229326,83.79077176,5.46424678,189.3366574
Rice,Japonica Rice,85.85774861,43.96494617,43.25628668,24.22383726,80.67642027,7.726860862,245.0279344
Rice,Japonica Rice,92.39484835,48.54058556,35.48336271,22.56866222,80.9188254,5.450086278,215.9045944
Rice,Japonica Rice,66.53291126,52.14041225,36.14711145,22.07210366,81.90728243,6.695417668,203.2253832
Rice,Japonica Rice,91.58436471,38.93382232,39.43441496,22.03230547,84.32089499,6.616719435,249.2834401
Rice,Japonica Rice,97.7920273,43.25509077,37.78498501,21.57823783,81.99295678,6.535032786,248.6647935
Rice,Japonica Rice,78.51702459,58.83355532,35.00239484,23.85154337,84.3922468,6.348161082,238.2694561
Rice,Japonica Rice,89.5509845,58.58883764,35.89153076,25.5262981,81.11879709,5.306384038,204.8670471
Rice,Japonica Rice,78.53900199,53.72688895,35.52309593,20.51749339,80.90969088,6.225108775,264.1712143
Rice,Japonica Rice,78.86774146,41.11608371,44.72789145,21.76745456,80.45946444,7.073269698,247.5366447
Rice,Japonica Rice,86.41601721,59.36166592,38.04243931,22.87526029,81.29996062,7.758214406,236.0406136
Rice,Japonica Rice,94.28628677,49.53001922,38.55991004,21.53174471,81.97705584,6.834276101,287.1358432
Rice,Japonica Rice,86.7369536,55.80041436,35.68531516,20.89030464,80.86943388,7.185829632,198.8468847
Rice,Japonica Rice,96.62799922,38.2947885,42.19326888,21.34258729,80.69894918,6.351236359,234.1683387
Rice,Japonica Rice,63.22686391,50.49559165,37.05312052,24.62491714,84.76243799,6.106598437,244.5680349
Rice,Japonica Rice,89.84551289,38.52652265,43.45484813,21.7279566,84.76723932,6.611441317,201.6025307
Rice,Japonica Rice,71.38540321,40.42285999,40.8847413,24.33987395,83.95692627,7.442372454,258.538438
Rice,Japonica Rice,76.27590336,54.93750997,44.37795542,22.02311708,80.41023597,7.565182878,247.0886138
Rice,Japonica Rice,85.76568933,49.96192002,37.86560552,21.13374335,82.6951632,5.983282856,242.3620186
Rice,Japonica Rice,85.29602775,39.71938658,43.6194956,24.38729326,81.78835093,6.429018209,244.821452
Rice,Japonica Rice,72.04655813,35.10188213,36.93515848,20.8842235,81.68034565,7.513821653,246.287761
Rice,Japonica Rice,76.56643402,36.86663712,41.53325774,26.71836485,82.99786547,6.289326816,263.664482
Rice,Japonica Rice,64.71891898,57.83250303,41.61946889,22.3653369,82.04368799,6.426689896,297.8553004
Rice,Japonica Rice,86.58499731,53.84932469,41.30019832,24.34838174,82.54594725,5.236589729,239.5711124
Rice,Japonica Rice,69.2418301,38.60575003,44.11515345,26.0147748,81.54644891,6.010725054,219.4144971
Rice,Japonica Rice,98.65426328,52.61816096,43.87974792,21.0753136,82.67511308,6.643695593,200.8245275
Rice,Japonica Rice,96.54126571,36.83240302,41.99790156,26.18254122,82.4996643,7.748772932,273.4610101
Rice,Japonica Rice,94.83480342,45.61099319,43.33437395,20.19716137,80.23856187,6.124449665,286.0883912
Rice,Japonica Rice,73.59694722,42.61184011,39.51312357,22.56642055,83.39441897,5.997757021,183.9553493
Rice,Japonica Rice,70.69257233,46.12617074,41.25239231,22.66324747,80.19954743,6.718770068,258.4415274
Rice,Japonica Rice,68.29361421,37.30472075,38.17094132,25.02055495,82.93210328,6.913981898,276.5570976
Rice,Japonica Rice,87.8988576,56.55488821,36.46194165,24.38721537,82.41145385,6.356476118,240.6156163
Rice,Japonica Rice,96.56491249,58.36296665,44.25488631,20.45773357,82.46095508,5.382711779,253.0463928
Rice,Japonica Rice,67.17410204,42.12871057,44.67462635,25.40127464,83.63004789,6.606149802,190.6090207
Rice,Japonica Rice,93.44280362,42.57455574,39.21014533,25.38248955,81.18573155,7.193175027,201.2547751
Rice,Japonica Rice,94.43382421,53.09698685,39.64454424,24.52284687,84.04951357,5.559058289,272.0946909
Rice,Japonica Rice,82.66020188,39.81856947,38.15852361,26.2420642,83.40382004,7.063851997,288.4936674
Rice,Japonica Rice,69.05426221,46.34161989,41.30455678,23.89683757,83.77414457,6.138939281,184.1578357
Rice,Japonica Rice,77.2044428,54.82317973,42.3642791,22.84668326,80.30175551,5.67935871,270.1747679
Rice,Japonica Rice,78.21495785,38.3908379,36.09758487,23.91662779,83.65824598,7.631375715,183.2268252
Rice,Japonica Rice,80.50293771,54.77263251,35.58647339,23.48838366,83.94334321,6.044008586,258.148855
Rice,Japonica Rice,95.4557875,54.36161802,36.32875647,22.90238638,80.7671136,7.712262113,218.9513333
Rice,Japonica Rice,73.34343266,45.88325568,38.78284655,24.70635462,84.16772765,5.234011971,201.3511226
Rice,Japonica Rice,83.21075896,37.21105455,41.74834071,25.85282854,84.62623309,6.207756064,278.9244779
Rice,Japonica Rice,91.72568844,45.93173668,37.59945455,23.37065003,83.39429011,5.442028997,244.9914294
Rice,Japonica Rice,95.73030359,57.65727917,35.67559077,25.87025782,81.63399212,6.197791658,214.063477
Rice,Japonica Rice,72.43071632,45.87647597,36.38890136,22.02448042,81.33827204,7.073036162,206.0602791
Rice,Japonica Rice,98.63750421,59.47275109,40.41816966,20.60723739,84.30599263,6.932240468,275.9235806
Rice,Japonica Rice,64.42883531,46.6706403,36.88797775,21.03479628,82.3936855,7.056092173,188.5187636
Rice,Japonica Rice,67.53989915,37.28704264,42.87128458,22.97539701,83.03845694,5.206211473,196.6368192
Rice,Japonica Rice,98.83716401,37.42139265,39.0282097,24.1828376,83.86609845,5.401400717,296.2322654
